id,genres,keywords,name,platforms,slug,summary,total_rating,total_rating_count,game_type,game_status,cover_url
37145,"['Shooter', 'Platform', 'Indie', 'Arcade']","[288, 1308, 1780, 2153, 4465]",Valfaris,"[48, 6, 49, 130]",valfaris,"Set in a far corner of space, Valfaris is a heavy metal infused 2D action-platformer and the next game from the team behind Unity Awards finalist, Slain: Back From Hell. Brutal combat. Deadly enemies. Stunning pixel art. Savage soundtrack. Get ready to rip the galaxy a new wormhole.",80.93105530753684,28,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co1z4j.jpg
9475,['Platform'],"[968, 27629]",Sonic & Knuckles,"[5, 29, 12]",sonic-and-knuckles,"Sonic and Knuckles join forces to defeat rotten Dr. Robotnik's Death Egg invasion! Play Sonic & Knuckles by itself or Lock-on with other Sonic games. This game's revolutionary Lock-on technology adds all new features to your other Sonic games for ultimate replays! Play as Sonic and let loose on Robotnik with amazing new powers. Play as Knuckles and tackle Robotnik and Metal Sonic with bare-fisted attacks, high-speed glides and wall-climbing power! Lock-on with Sonic 3 and transform Floating Island into a huge 34 meg Sonic-epic loaded with new secrets! Play as Sonic, Knuckles, and even Tails - with Game Save! Lock-on with Sonic 2 and play as Knuckles with all his signature moves!",79.6496199854424,195,4,,https://images.igdb.com/igdb/image/upload/t_cover_big/co1ups.jpg
30019,"['Puzzle', 'Role-playing (RPG)', 'Strategy', 'Indie']","[35, 147, 151, 415, 416, 578, 4497]",Hoplite,"[34, 6, 39]",hoplite,Protect your creator! Keep defence by deflecting the waves of opponents with your shield. Fight them Hoplite!,60.0,4,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/g4j7evr38vtptecbpj1f.jpg
1004,"['Fighting', 'Shooter', ""Hack and slash/Beat 'em up""]","[61, 103, 164, 193, 211, 390, 429, 558, 982, 1286, 1302, 1309, 1317, 1423, 1440, 1898, 1971, 1985, 2141, 2155, 2458, 3486, 3831, 4142, 4244, 4297, 4359, 4396, 4397, 4398, 4477, 4709, 4770, 4885, 4897, 5029, 5164, 5214, 5414, 5451, 5639, 5651, 5782, 6235, 6295, 6493, 6494, 6648, 6716, 7344, 7352, 8792, 9374, 16108]",The Matrix: Path of Neo,"[11, 6, 8]",the-matrix-path-of-neo,"The Matrix: Path of Neo will follow the story of the blockbuster motion picture trilogy The Matrix, The Matrix Reloaded and The Matrix Revolutions and for the first time allow gamers to play as ""Neo"" and become ""The One.""
Gamers will play as ""Neo,"" but from the moment the game begins, how the situations play out, how they handle them, how they deal with the events, where they go, how people react to them - it's all up to the gamer. They may win where ""Neo"" failed or find another way to solve the problem - the path is now theirs to follow.",66.65672095490754,83,0,8.0,https://images.igdb.com/igdb/image/upload/t_cover_big/co1p2r.jpg
18323,"['Fighting', 'Sport']","[234, 4228, 4271, 4359, 4650, 4804, 4891, 5287, 5296, 6493, 6494, 8269, 9222, 9529, 10460]",WWE SmackDown! vs. Raw 2006,"[38, 8]",wwe-smackdown-vs-raw-2006,"The debut PlayStation Portable offering of THQ and Yuke's long-running 3D wrestling series. WWE SmackDown! vs. RAW 2006 expands on THQ's popular multi-million unit-selling franchise with a number of key new features. The Buried Alive Casket match, two new wrestler attributes (Stamina and Hardcore), and a realistic momentum system all combine to turn the series away from its arcade roots and towards that of a simulation. The PSP version follows closely on the heels of its PS2 tag-teammate in terms of features and wrestler rosters, with exclusive extras including additional characters and other features for the PSP version, plus USB system link to connect the two versions together.",73.27882361003674,63,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co3m4s.jpg
19310,['Fighting'],,Dragon Ball: Raging Blast,"[9, 12]",dragon-ball-raging-blast,"Interactive and destructible environments bring a new layer of intensity to the battle stages featured in Dragon Ball: Raging Blast. Smash opponents into rocks to increase their damage count and gain the upper hand in battles. Featuring the series’ trademark combat style, the game hosts a variety of the most popular characters taken from the series, all of which have enhanced features such as facial expressions for a deeper level of immersion into the Dragon Ball universe. Dragon Ball: Raging Blast boasts superior graphics that enhance the sense of the characters’ speed and power. In addition to classic signature moves, characters also benefit from a new ""Super Rising"" move which allows more variety in the battle stages and lets players explore new areas of the Dragon Ball universe.",64.69264763287723,30,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co3u4f.jpg
28540,"['Role-playing (RPG)', 'Adventure']","[22, 421, 623, 770, 1033, 1138, 1756, 2008, 4154, 4314, 4329, 4345, 4357, 4358, 4400, 4412, 4530, 4541, 5308, 6213, 7572, 12087, 12556, 16826, 39007]",Assassin's Creed Origins,"[170, 169, 48, 6, 167, 49]",assassins-creed-origins,"Assassin’s Creed Origins is an action-adventure game set in ancient Egypt at the end of the Ptolemaic era. The story follows Bayek, a Medjay tasked with protecting the people, as personal tragedy draws him into a wider conflict that leads to the origins of the Assassin Brotherhood.

The game features a large open-world recreation of Egypt, including cities, deserts, and the Nile, with an increased emphasis on exploration. Gameplay combines stealth, melee and ranged combat, and role-playing elements such as character leveling, skill trees, and gear progression.",83.62256655616662,1084,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co1rbe.jpg
15559,['Music'],"[1699, 2071, 4137, 5143, 12901]",Just Dance 2015,"[9, 48, 5, 41, 12, 49]",just-dance-2015,"Just Dance 2015 is the latest, most awesome-filled version of the world’s #1 dance game! With more than 50 million copies of Just Dance titles in homes around the world, our players are as important as ever, and the new features in Just Dance 2015 bring people together in more ways than ever before. For the first time ever, you too can be in the game. The all-new Community Remix feature puts players in the global spotlight by allowing them to become a Just Dance coach that players everywhere can dance along to. Just Dance 2015 also introduces Challenger mode where players will be able to compete against their past performances or challenge friends anywhere to beat their score, even if they can’t play at the same time. Plus, this year we’re bringing even more excitement to World Dance Floor, the online multiplayer mode.",82.66279901664615,22,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co1xf5.jpg
329146,"['Simulator', 'Sport']","[32, 680]",EA Sports College Football 26,"[169, 167]",ea-sports-college-football-26,"In EA SPORTS College Football 26, the playbook is yours. Rise from high school recruit to Heisman legend, or cement your legacy as a coach by leading your program to glory.",80.39285714285714,12,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/coa0tp.jpg
3644,"['Fighting', 'Sport']","[129, 234, 1440, 2949, 4228, 4239, 4271, 4286, 4359, 4804, 4823, 4891, 4903, 5782, 6493, 7647, 8780, 9222, 9529, 14114, 26906, 37741]",WWF No Mercy,[4],wwf-no-mercy,"WWF No Mercy allows players to compete for seven different WWF titles, with each belt getting its own unique story. Stories can be replayed, allowing players to defend their title in a storyline. Upon successful completion of a story mode, players will unlock the title they were competing for in the Exhibition mode, where titles can be won and defended as the players see fit.

A maximum of four players can compete in a range of modes, including caged and ladder contests and pay-per-view events. The player can also create an own event and compete for WWF titles unlocked in Championship mode. Certain matches are held outside the ring, in four different backstage locations.",78.88302347174641,32,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co5072.jpg
19724,"['Role-playing (RPG)', 'Strategy', 'Tactical', 'Indie']","[182, 1548, 1705, 1961, 23856]",Bastard Bonds,[6],bastard-bonds,"""Bastard Bonds is a mature, fast-paced tactical RPG with high-end pixel art and in-depth character customization, including built-in sprite mod support. Featuring more than 200 in-game locations, more than 1000 character sprites, an all-original soundtrack, and 40+ hours of gameplay.""",67.7467220023628,5,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co3lzb.jpg
21129,"['Strategy', 'Turn-based strategy (TBS)', 'Card & Board Game']",[4860],Yu-Gi-Oh! 5D's Stardust Accelerator World Championship Tournament 2009,[20],yu-gi-oh-5ds-stardust-accelerator-world-championship-tournament-2009,"In Yu-Gi-Oh! 5D's Stardust Accelerator: World Championship 2009, players can experience the most robust offering in the World Championship franchise to date with up to 2,800 playable cards. The title features multiple gameplay modes including Story Mode, where players journey from Satellite to Neo Domino City and duel with characters from the animated series in various situations. Players can also compete in the World Championship Mode, where head-to-head battles take place against Yu-Gi-Oh! gamers around the world. Offering more playable cards than any other Yu-Gi-Oh! World Championship title, Yu-Gi-Oh! 5D's Stardust Accelerator: World Championship 2009 includes playable cards from the latest booster pack ""Crimson Crisis,"" as well as three exclusive trading cards bundled in the package.",79.8772020742787,7,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co96f2.jpg
4446,"['Puzzle', 'Strategy']","[101, 1158, 1395, 2528, 4134, 4135, 4269, 4467, 4522, 4523, 5525, 5814, 27629, 29011, 31533]",Columns,"[52, 121, 3, 5, 29, 6, 86, 14, 118, 58]",columns,"Go back in time to a bygone civilization: the ancient world of Phoenicia. There you will play a simple and captivating game where sparkling, rainbow-coloured jewels drop one after another. According to the ancient merchants, by arranging three or more of the same jewels horizontally, vertically or diagonally, you shall perform miracles.",67.05866998807106,56,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co2897.jpg
20298,['Shooter'],"[6, 21, 69, 129, 429, 488, 1313, 2152, 4227, 4397, 4452, 4514, 5287, 5425, 5453, 5812, 6419, 9725]",Revolution X,"[52, 19, 29, 6, 32, 7]",revolution-x,"Revolution X is about the ol' Rock & Roll.

There is an evil nation putting the youth down and banning our beloved rock music. Who you gonna call? Aerosmith! With the help of Aerosmith, the player must shoot his/her way through enemy infested levels, (light) guns blazing, collecting power-ups and releasing hostages.

Almost all of the graphics are digitized and Aerosmith themselves are too! There are also lots of fmv videos.",36.49745609296787,11,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co5z9f.jpg
103281,"['Shooter', 'Adventure']","[3, 25, 72, 546, 778, 1158, 1293, 1379, 1440, 1463, 1550, 1566, 2385, 2392, 2452, 2657, 3486, 3988, 4004, 4134, 4273, 4285, 4287, 4400, 4770, 4791, 4869, 4886, 4890, 4891, 4903, 4927, 4956, 5175, 5257, 5690, 5807, 5944, 5987, 6021, 6295, 7026, 7080, 8262, 8308, 9066, 9083, 9341, 10626, 10919, 11789, 16832, 16833, 23428, 23933, 26010, 39023]",Halo Infinite,"[169, 6, 49]",halo-infinite,"The Master Chief returns in Halo Infinite – the next chapter of the legendary franchise. When all hope is lost and humanity’s fate hangs in the balance, the Master Chief is ready to confront the most ruthless foe he’s ever faced. Step inside the armor of humanity’s greatest hero to experience an epic adventure and explore the massive scale of the Halo ring.",84.22970492039006,298,0,,https://images.igdb.com/igdb/image/upload/t_cover_big/co2dto.jpg
